0, -1.5707963267949, 0
0.01, -1.56963368704739, 0.232508824529289
0.02, -1.56614691518994, 0.464788190919899
0.03, -1.56033945224539, 0.696608867480629
0.04, -1.55221702947855, 0.927742075191763
0.05, -1.54178766274004, 1.15795971348234
0.06, -1.52906164455567, 1.38703458533788
0.07, -1.51405153396898, 1.61474062151641
0.08, -1.49677214414692, 1.8408531036515
0.09, -1.47724052776106, 2.06514888602217
0.1, -1.45547596015872, 2.28740661577079
0.11, -1.43149992034043, 2.50740695135159
0.12, -1.40533606976285, 2.72493277899431
0.13, -1.37701022898769, 2.93976942696929
0.14, -1.34655035219997, 3.15170487744251
0.15, -1.31398649962062, 3.36052997571164
0.16, -1.27935080784065, 3.56603863661644
0.17, -1.24267745810623, 3.76802804791997
0.18, -1.20400264258593, 3.96629887045973
0.19, -1.16336452865339, 4.16065543487142
0.2, -1.12080322122077, 4.35090593469091
0.21, -1.07636072316002, 4.5368626156441
0.22, -1.0300808938511, 4.71834196093771
0.23, -0.982009405898126, 4.8951648723682
0.24, -0.932193700055957, 5.06715684707008
0.25, -0.880682938411939, 5.23414814972916
0.26, -0.827527955868843, 5.39597398009082
0.27, -0.772781209976962, 5.55247463559797
0.28, -0.716496729164836, 5.70349566899817
0.29, -0.658730059419718, 5.84888804076445
0.3, -0.599538209470394, 5.9885082661793
0.31, -0.538979594526443, 6.1222185569368
0.32, -0.477113978629486, 6.249886957123
0.33, -0.414002415673286, 6.37138747344052
0.34, -0.349707189150931, 6.48660019954869
0.35, -0.28429175068854, 6.59541143439664
0.36, -0.217820657426175, 6.69771379443251
0.37, -0.150359508307733, 6.79340631957805
0.38, -0.08197487934271, 6.88239457286406
0.39, -0.01273425790372, 6.96459073362822
0.4, 0.0572940238754, 7.03991368418352
0.41, 0.12804085653515, 7.10828908987161
0.42, 0.199436421493063, 7.16964947242214
0.43, 0.271410259946217, 7.22393427654565
0.44, 0.343891342405567, 7.27108992969438
0.45, 0.416808138793471, 7.31106989493181
0.46, 0.490088689035246, 7.34383471685912
0.47, 0.563660674075072, 7.3693520605528
0.48, 0.637451487246167, 7.38759674347536
0.49, 0.711388305924805, 7.39855076032748
0.5, 0.78539816339745, 7.40220330081702
0.51, 0.859408020870095, 7.39855076032748
0.52, 0.933344839548733, 7.38759674347536
0.53, 1.00713565271983, 7.36935206055279
0.54, 1.08070763775965, 7.34383471685912
0.55, 1.15398818800143, 7.31106989493181
0.56, 1.22690498438933, 7.27108992969437
0.57, 1.29938606684868, 7.22393427654565
0.58, 1.37135990530184, 7.16964947242213
0.59, 1.44275547025975, 7.10828908987161
0.6, 1.5135023029195, 7.03991368418352
0.61, 1.58353058469862, 6.96459073362822
0.62, 1.65277120613761, 6.88239457286406
0.63, 1.72115583510263, 6.79340631957805
0.64, 1.78861698422107, 6.6977137944325
0.65, 1.85508807748344, 6.59541143439663
0.66, 1.92050351594583, 6.48660019954869
0.67, 1.98479874246819, 6.37138747344052
0.68, 2.04791030542439, 6.249886957123
0.69, 2.10977592132134, 6.12221855693679
0.7, 2.17033453626529, 5.98850826617929
0.71, 2.22952638621462, 5.84888804076444
0.72, 2.28729305595973, 5.70349566899817
0.73, 2.34357753677186, 5.55247463559797
0.74, 2.39832428266374, 5.39597398009082
0.75, 2.45147926520684, 5.23414814972915
0.76, 2.50299002685086, 5.06715684707007
0.77, 2.55280573269303, 4.89516487236819
0.78, 2.600877220646, 4.7183419609377
0.790000000000001, 2.64715704995492, 4.53686261564409
0.8, 2.69159954801567, 4.3509059346909
0.810000000000001, 2.73416085544829, 4.16065543487141
0.82, 2.77479896938083, 3.96629887045972
0.83, 2.81347378490113, 3.76802804791996
0.84, 2.85014713463555, 3.56603863661643
0.850000000000001, 2.88478282641551, 3.36052997571163
0.860000000000001, 2.91734667899486, 3.1517048774425
0.87, 2.94780655578258, 2.93976942696928
0.88, 2.97613239655775, 2.7249327789943
0.890000000000001, 3.00229624713533, 2.50740695135157
0.900000000000001, 3.02627228695362, 2.28740661577078
0.910000000000001, 3.04803685455596, 2.06514888602216
0.92, 3.06756847094181, 1.84085310365149
0.930000000000001, 3.08484786076388, 1.6147406215164
0.940000000000001, 3.09985797135057, 1.38703458533787
0.950000000000001, 3.11258398953493, 1.15795971348233
0.960000000000001, 3.12301335627345, 0.927742075191749
0.970000000000001, 3.13113577904029, 0.696608867480616
0.980000000000001, 3.13694324198483, 0.464788190919884
0.990000000000001, 3.14043001384229, 0.232508824529276
1, 3.14159265358979, -1.55296846171484E-14
